date,indice,value
2015-08-18,00471X0095,66.54
2015-08-19,00471X0095,66.50
2015-08-20,00471X0095,66.46
2015-08-21,00471X0095,66.42
2015-08-22,00471X0095,66.38
2015-08-23,00471X0095,66.35
2015-08-24,00471X0095,66.31
2015-08-25,00471X0095,66.28
2015-08-26,00471X0095,66.25
2015-08-27,00471X0095,66.22
2015-08-28,00471X0095,66.19
2015-08-29,00471X0095,66.15
2015-08-30,00471X0095,66.12
2015-08-31,00471X0095,66.09
2015-09-01,00471X0095,66.06
2015-09-02,00471X0095,66.03
2015-09-03,00471X0095,66.00
2015-09-04,00471X0095,65.97
2015-09-05,00471X0095,65.94
2015-09-06,00471X0095,65.91
2015-09-07,00471X0095,65.88
2015-09-08,00471X0095,65.85
2015-09-09,00471X0095,65.82
2015-09-10,00471X0095,65.79
2015-09-11,00471X0095,65.77
2015-09-12,00471X0095,65.74
2015-09-13,00471X0095,65.72
2015-09-14,00471X0095,65.70
2015-09-15,00471X0095,65.68
2015-09-16,00471X0095,65.65
2015-09-17,00471X0095,65.63
2015-09-18,00471X0095,65.60
2015-09-19,00471X0095,65.58
2015-09-20,00471X0095,65.56
2015-09-21,00471X0095,65.53
2015-09-22,00471X0095,65.51
2015-09-23,00471X0095,65.48
2015-09-24,00471X0095,65.46
2015-09-25,00471X0095,65.44
2015-09-26,00471X0095,65.41
2015-09-27,00471X0095,65.39
2015-09-28,00471X0095,65.36
2015-09-29,00471X0095,65.34
2015-09-30,00471X0095,65.32
2015-10-01,00471X0095,65.30
2015-10-02,00471X0095,65.27
2015-10-03,00471X0095,65.25
2015-10-04,00471X0095,65.23
2015-10-05,00471X0095,65.21
2015-10-06,00471X0095,65.19
2015-10-07,00471X0095,65.18
2015-10-08,00471X0095,65.15
2015-10-09,00471X0095,65.13
2015-10-10,00471X0095,65.11
2015-10-11,00471X0095,65.09
2015-10-12,00471X0095,65.06
2015-10-13,00471X0095,65.05
2015-10-14,00471X0095,65.02
2015-10-15,00471X0095,65.00
2015-10-16,00471X0095,64.98
2015-10-17,00471X0095,64.96
2015-10-18,00471X0095,64.94
2015-10-19,00471X0095,64.92
2015-10-20,00471X0095,64.90
2015-10-21,00471X0095,64.88
2015-10-22,00471X0095,64.86
2015-10-23,00471X0095,64.84
2015-10-24,00471X0095,64.82
2015-10-25,00471X0095,64.80
2015-10-26,00471X0095,64.78
2015-10-27,00471X0095,64.76
2015-10-28,00471X0095,64.74
2015-10-29,00471X0095,64.73
2015-10-30,00471X0095,64.71
2015-10-31,00471X0095,64.68
2015-11-01,00471X0095,64.67
2015-11-02,00471X0095,64.65
2015-11-03,00471X0095,64.63
2015-11-04,00471X0095,64.61
2015-11-05,00471X0095,64.59
2015-11-06,00471X0095,64.57
2015-11-07,00471X0095,64.56
2015-11-08,00471X0095,64.54
2015-11-09,00471X0095,64.52
2015-11-10,00471X0095,64.50
2015-11-11,00471X0095,64.48
2015-11-12,00471X0095,64.46
2015-11-13,00471X0095,64.45
2015-11-14,00471X0095,64.43
2015-11-15,00471X0095,64.41
2015-11-16,00471X0095,64.39
2015-11-17,00471X0095,64.38
2015-11-18,00471X0095,64.36
2015-11-19,00471X0095,64.35
2015-11-20,00471X0095,64.33
2015-11-21,00471X0095,64.32
2015-11-22,00471X0095,64.32
2015-11-23,00471X0095,64.30
2015-11-24,00471X0095,64.29
2015-11-25,00471X0095,64.28
2015-11-26,00471X0095,64.27
2015-11-27,00471X0095,64.26
2015-11-28,00471X0095,64.24
2015-11-29,00471X0095,64.24
2015-11-30,00471X0095,64.24
2015-12-01,00471X0095,64.25
2015-12-02,00471X0095,64.26
2015-12-03,00471X0095,64.26
2015-12-04,00471X0095,64.27
2015-12-05,00471X0095,64.27
2015-12-06,00471X0095,64.27
2015-12-07,00471X0095,64.27
2015-12-08,00471X0095,64.27
2015-12-09,00471X0095,64.27
2015-12-10,00471X0095,64.27
2015-12-11,00471X0095,64.28
2015-12-12,00471X0095,64.28
2015-12-13,00471X0095,64.28
2015-12-14,00471X0095,64.28
2015-12-15,00471X0095,64.28
2015-12-16,00471X0095,64.29
2015-12-17,00471X0095,64.29
2015-12-18,00471X0095,64.29
2015-12-19,00471X0095,64.30
2015-12-20,00471X0095,64.30
2015-12-21,00471X0095,64.30
2015-12-22,00471X0095,64.31
2015-12-23,00471X0095,64.31
2015-12-24,00471X0095,64.32
2015-12-25,00471X0095,64.33
2015-12-26,00471X0095,64.33
2015-12-27,00471X0095,64.33
2015-12-28,00471X0095,64.34
2015-12-29,00471X0095,64.34
2015-12-30,00471X0095,64.34
2015-12-31,00471X0095,64.35
2016-01-01,00471X0095,64.35
2016-01-02,00471X0095,64.37
2016-01-03,00471X0095,64.38
2016-01-04,00471X0095,64.39
2016-01-05,00471X0095,64.40
2016-01-06,00471X0095,64.40
2016-01-07,00471X0095,64.41
2016-01-08,00471X0095,64.42
2016-01-09,00471X0095,64.43
2016-01-10,00471X0095,64.45
2016-01-11,00471X0095,64.46
2016-01-12,00471X0095,64.48
2016-01-13,00471X0095,64.50
2016-01-14,00471X0095,64.52
2016-01-15,00471X0095,64.53
2016-01-16,00471X0095,64.55
2016-01-17,00471X0095,64.57
2016-01-18,00471X0095,64.60
2016-01-19,00471X0095,64.64
2016-01-20,00471X0095,64.67
2016-01-21,00471X0095,64.69
2016-01-22,00471X0095,64.72
2016-01-23,00471X0095,64.75
2016-01-24,00471X0095,64.78
2016-01-25,00471X0095,64.81
2016-01-26,00471X0095,64.84
2016-01-27,00471X0095,64.87
2016-01-28,00471X0095,64.89
2016-01-29,00471X0095,64.92
2016-01-30,00471X0095,64.96
2016-01-31,00471X0095,64.98
2016-02-01,00471X0095,65.01
2016-02-02,00471X0095,65.05
2016-02-03,00471X0095,65.08
2016-02-04,00471X0095,65.13
2016-02-05,00471X0095,65.17
2016-02-06,00471X0095,65.24
2016-02-07,00471X0095,65.30
2016-02-08,00471X0095,65.37
2016-02-09,00471X0095,65.44
2016-02-10,00471X0095,65.51
2016-02-11,00471X0095,65.59
2016-02-12,00471X0095,65.71
2016-02-13,00471X0095,65.84
2016-02-14,00471X0095,65.96
2016-02-15,00471X0095,66.07
2016-02-16,00471X0095,66.18
2016-02-17,00471X0095,66.30
2016-02-18,00471X0095,66.40
2016-02-19,00471X0095,66.50
2016-02-20,00471X0095,66.61
2016-02-21,00471X0095,66.71
2016-02-22,00471X0095,66.81
2016-02-23,00471X0095,66.90
2016-02-24,00471X0095,67.00
2016-02-25,00471X0095,67.08
2016-02-26,00471X0095,67.19
2016-02-27,00471X0095,67.29
2016-02-28,00471X0095,67.38
2016-02-29,00471X0095,67.48
2016-03-01,00471X0095,67.60
2016-03-02,00471X0095,67.71
2016-03-03,00471X0095,67.79
2016-03-04,00471X0095,67.91
2016-03-05,00471X0095,67.99
2016-03-06,00471X0095,68.07
2016-03-07,00471X0095,68.15
2016-03-08,00471X0095,68.23
2016-03-09,00471X0095,68.33
2016-03-10,00471X0095,68.38
2016-03-11,00471X0095,68.45
2016-03-12,00471X0095,68.54
2016-03-13,00471X0095,68.61
2016-03-14,00471X0095,68.69
2016-03-15,00471X0095,68.77
2016-03-16,00471X0095,68.83
2016-03-17,00471X0095,68.90
2016-03-18,00471X0095,68.97
2016-03-19,00471X0095,69.03
2016-03-20,00471X0095,69.09
2016-03-21,00471X0095,69.16
2016-03-22,00471X0095,69.22
2016-03-23,00471X0095,69.27
2016-03-24,00471X0095,69.32
2016-03-25,00471X0095,69.37
2016-03-26,00471X0095,69.44
2016-03-27,00471X0095,69.49
2016-03-28,00471X0095,69.53
2016-03-29,00471X0095,69.57
2016-03-30,00471X0095,69.60
2016-03-31,00471X0095,69.63
2016-04-01,00471X0095,69.66
2016-04-02,00471X0095,69.70
2016-04-03,00471X0095,69.74
2016-04-04,00471X0095,69.77
2016-04-05,00471X0095,69.78
2016-04-06,00471X0095,69.81
2016-04-07,00471X0095,69.84
2016-04-08,00471X0095,69.87
2016-04-09,00471X0095,69.89
2016-04-10,00471X0095,69.91
2016-04-11,00471X0095,69.93
2016-04-12,00471X0095,69.94
2016-04-13,00471X0095,69.97
2016-04-14,00471X0095,69.99
2016-04-15,00471X0095,70.01
2016-04-16,00471X0095,70.01
2016-04-17,00471X0095,70.02
2016-04-18,00471X0095,70.01
2016-04-19,00471X0095,70.02
2016-04-20,00471X0095,70.03
2016-04-21,00471X0095,70.04
2016-04-22,00471X0095,70.05
2016-04-23,00471X0095,70.06
2016-04-24,00471X0095,70.06
2016-04-25,00471X0095,70.08
2016-04-26,00471X0095,70.08
2016-04-27,00471X0095,70.07
2016-04-28,00471X0095,70.07
2016-04-29,00471X0095,70.07
2016-04-30,00471X0095,70.06
2016-05-01,00471X0095,70.04
2016-05-02,00471X0095,70.05
2016-05-03,00471X0095,70.05
2016-05-04,00471X0095,70.03
2016-05-05,00471X0095,70.04
2016-05-06,00471X0095,70.04
2016-05-07,00471X0095,70.04
2016-05-08,00471X0095,70.03
2016-05-09,00471X0095,70.02
2016-05-10,00471X0095,70.01
2016-05-11,00471X0095,70.02
2016-05-12,00471X0095,70.02
2016-05-13,00471X0095,70.00
2016-05-14,00471X0095,69.97
2016-05-15,00471X0095,69.95
2016-05-16,00471X0095,69.94
2016-05-17,00471X0095,69.93
2016-05-18,00471X0095,69.93
2016-05-19,00471X0095,69.92
2016-05-20,00471X0095,69.89
2016-05-21,00471X0095,69.88
2016-05-22,00471X0095,69.88
2016-05-23,00471X0095,69.88
2016-05-24,00471X0095,69.85
2016-05-25,00471X0095,69.84
2016-05-26,00471X0095,69.83
2016-05-27,00471X0095,69.82
2016-05-28,00471X0095,69.80
2016-05-29,00471X0095,69.79
2016-05-30,00471X0095,69.78
2016-05-31,00471X0095,69.80
2016-06-01,00471X0095,69.79
2016-06-02,00471X0095,69.79
2016-06-03,00471X0095,69.79
2016-06-04,00471X0095,69.79
2016-06-05,00471X0095,69.78
2016-06-06,00471X0095,69.78
2016-06-07,00471X0095,69.78
2016-06-08,00471X0095,69.78
2016-06-09,00471X0095,69.78
2016-06-10,00471X0095,69.78
2016-06-11,00471X0095,69.78
2016-06-12,00471X0095,69.79
2016-06-13,00471X0095,69.80
2016-06-14,00471X0095,69.80
2016-06-15,00471X0095,69.80
2016-06-16,00471X0095,69.80
2016-06-17,00471X0095,69.80
2016-06-18,00471X0095,69.79
2016-06-19,00471X0095,69.78
2016-06-20,00471X0095,69.80
2016-06-21,00471X0095,69.80
2016-06-22,00471X0095,69.80
2016-06-23,00471X0095,69.81
2016-06-24,00471X0095,69.81
2016-06-25,00471X0095,69.81
2016-06-26,00471X0095,69.81
2016-06-27,00471X0095,69.81
2016-06-28,00471X0095,69.82
2016-06-29,00471X0095,69.83
2016-06-30,00471X0095,69.83
2016-07-01,00471X0095,69.83
2016-07-02,00471X0095,69.83
2016-07-03,00471X0095,69.82
2016-07-04,00471X0095,69.83
2016-07-05,00471X0095,69.83
2016-07-06,00471X0095,69.82
2016-07-07,00471X0095,69.83
2016-07-08,00471X0095,69.83
2016-07-09,00471X0095,69.83
2016-07-10,00471X0095,69.83
2016-07-11,00471X0095,69.83
2016-07-12,00471X0095,69.82
2016-07-13,00471X0095,69.81
2016-07-14,00471X0095,69.80
2016-07-15,00471X0095,69.79
2016-07-16,00471X0095,69.79
2016-07-17,00471X0095,69.78
2016-07-18,00471X0095,69.78
2016-07-19,00471X0095,69.77
2016-07-20,00471X0095,69.77
2016-07-21,00471X0095,69.75
2016-07-22,00471X0095,69.74
2016-07-23,00471X0095,69.72
2016-07-24,00471X0095,69.71
2016-07-25,00471X0095,69.70
2016-07-26,00471X0095,69.68
2016-07-27,00471X0095,69.66
2016-07-28,00471X0095,69.65
2016-07-29,00471X0095,69.63
2016-07-30,00471X0095,69.61
2016-07-31,00471X0095,69.59
2016-08-01,00471X0095,69.56
2016-08-02,00471X0095,69.54
2016-08-03,00471X0095,69.52
2016-08-04,00471X0095,69.50
2016-08-05,00471X0095,69.47
2016-08-06,00471X0095,69.44
2016-08-07,00471X0095,69.41
2016-08-08,00471X0095,69.39
2016-08-09,00471X0095,69.36
2016-08-10,00471X0095,69.33
2016-08-11,00471X0095,69.29
2016-08-12,00471X0095,69.27
2016-08-13,00471X0095,69.25
2016-08-14,00471X0095,69.22
2016-08-15,00471X0095,69.19
2016-08-16,00471X0095,69.16
2016-08-17,00471X0095,69.14
2016-08-18,00471X0095,69.11
2016-08-19,00471X0095,69.08
2016-08-20,00471X0095,69.05
2016-08-21,00471X0095,69.01
2016-08-22,00471X0095,68.98
2016-08-23,00471X0095,68.95
2016-08-24,00471X0095,68.92
2016-08-25,00471X0095,68.88
2016-08-26,00471X0095,68.86
2016-08-27,00471X0095,68.82
2016-08-28,00471X0095,68.80
2016-08-29,00471X0095,68.77
2016-08-30,00471X0095,68.72
2016-08-31,00471X0095,68.69
2016-09-01,00471X0095,68.65
2016-09-02,00471X0095,68.62
2016-09-03,00471X0095,68.59
2016-09-04,00471X0095,68.56
2016-09-05,00471X0095,68.53
2016-09-06,00471X0095,68.48
2016-09-07,00471X0095,68.45
2016-09-08,00471X0095,68.42
2016-09-09,00471X0095,68.39
2016-09-10,00471X0095,68.35
2016-09-11,00471X0095,68.31
2016-09-12,00471X0095,68.27
2016-09-13,00471X0095,68.23
2016-09-14,00471X0095,68.20
2016-09-15,00471X0095,68.18
2016-09-16,00471X0095,68.13
2016-09-17,00471X0095,68.10
2016-09-18,00471X0095,68.06
2016-09-19,00471X0095,68.03
2016-09-20,00471X0095,67.98
2016-09-21,00471X0095,67.96
2016-09-22,00471X0095,67.92
2016-09-23,00471X0095,67.88
2016-09-24,00471X0095,67.84
2016-09-25,00471X0095,67.81
2016-09-26,00471X0095,67.78
2016-09-27,00471X0095,67.74
2016-09-28,00471X0095,67.70
2016-09-29,00471X0095,67.67
2016-09-30,00471X0095,67.63
2016-10-01,00471X0095,67.61
2016-10-02,00471X0095,67.58
2016-10-03,00471X0095,67.54
2016-10-04,00471X0095,67.50
2016-10-05,00471X0095,67.47
2016-10-06,00471X0095,67.44
2016-10-07,00471X0095,67.41
2016-10-08,00471X0095,67.38
2016-10-09,00471X0095,67.35
2016-10-10,00471X0095,67.31
2016-10-11,00471X0095,67.29
2016-10-12,00471X0095,67.25
2016-10-13,00471X0095,67.23
2016-10-14,00471X0095,67.19
2016-10-15,00471X0095,67.16
2016-10-16,00471X0095,67.13
2016-10-17,00471X0095,67.10
2016-10-18,00471X0095,67.07
2016-10-19,00471X0095,67.04
2016-10-20,00471X0095,67.01
2016-10-21,00471X0095,66.98
2016-10-22,00471X0095,66.95
2016-10-23,00471X0095,66.92
2016-10-24,00471X0095,66.88
2016-10-25,00471X0095,66.85
2016-10-26,00471X0095,66.81
2016-10-27,00471X0095,66.78
2016-10-28,00471X0095,66.74
2016-10-29,00471X0095,66.72
2016-10-30,00471X0095,66.69
2016-10-31,00471X0095,66.65
2016-11-01,00471X0095,66.63
2016-11-02,00471X0095,66.59
2016-11-03,00471X0095,66.56
2016-11-04,00471X0095,66.53
2016-11-05,00471X0095,66.50
2016-11-06,00471X0095,66.47
2016-11-07,00471X0095,66.44
2016-11-08,00471X0095,66.41
2016-11-09,00471X0095,66.39
2016-11-10,00471X0095,66.36
2016-11-11,00471X0095,66.33
2016-11-12,00471X0095,66.30
2016-11-13,00471X0095,66.28
2016-11-14,00471X0095,66.25
2016-11-15,00471X0095,66.22
2016-11-16,00471X0095,66.19
2016-11-17,00471X0095,66.17
2016-11-18,00471X0095,66.15
2016-11-19,00471X0095,66.13
2016-11-20,00471X0095,66.10
2016-11-21,00471X0095,66.08
2016-11-22,00471X0095,66.05
2016-11-23,00471X0095,66.03
2016-11-24,00471X0095,66.00
2016-11-25,00471X0095,65.98
2016-11-26,00471X0095,65.96
2016-11-27,00471X0095,65.93
2016-11-28,00471X0095,65.91
2016-11-29,00471X0095,65.88
2016-11-30,00471X0095,65.86
2016-12-01,00471X0095,65.84
2016-12-02,00471X0095,65.82
2016-12-03,00471X0095,65.80
2016-12-04,00471X0095,65.78
2016-12-05,00471X0095,65.75
2016-12-06,00471X0095,65.73
2016-12-07,00471X0095,65.71
2016-12-08,00471X0095,65.69
2016-12-09,00471X0095,65.67
2016-12-10,00471X0095,65.65
2016-12-11,00471X0095,65.64
2016-12-12,00471X0095,65.61
2016-12-13,00471X0095,65.60
2016-12-14,00471X0095,65.58
2016-12-15,00471X0095,65.56
2016-12-16,00471X0095,65.54
2016-12-17,00471X0095,65.52
2016-12-18,00471X0095,65.50
2016-12-19,00471X0095,65.48
2016-12-20,00471X0095,65.46
2016-12-21,00471X0095,65.44
2016-12-22,00471X0095,65.42
2016-12-23,00471X0095,65.40
2016-12-24,00471X0095,65.39
2016-12-25,00471X0095,65.36
2016-12-26,00471X0095,65.34
2016-12-27,00471X0095,65.33
2016-12-28,00471X0095,65.31
2016-12-29,00471X0095,65.29
2016-12-30,00471X0095,65.27
2016-12-31,00471X0095,65.25
2017-01-01,00471X0095,65.23
2017-01-02,00471X0095,65.21
2017-01-03,00471X0095,65.20
2017-01-04,00471X0095,65.18
2017-01-05,00471X0095,65.16
2017-01-06,00471X0095,65.14
2017-01-07,00471X0095,65.12
2017-01-08,00471X0095,65.10
2017-01-09,00471X0095,65.09
2017-01-10,00471X0095,65.07
2017-01-11,00471X0095,65.05
2017-01-12,00471X0095,65.04
2017-01-13,00471X0095,65.02
2017-01-14,00471X0095,65.01
2017-01-15,00471X0095,64.99
2017-01-16,00471X0095,64.97
2017-01-17,00471X0095,64.95
2017-01-18,00471X0095,64.93
2017-01-19,00471X0095,64.91
2017-01-20,00471X0095,64.90
2017-01-21,00471X0095,64.88
2017-01-22,00471X0095,64.86
2017-01-23,00471X0095,64.84
2017-01-24,00471X0095,64.83
2017-01-25,00471X0095,64.81
2017-01-26,00471X0095,64.80
2017-01-27,00471X0095,64.78
2017-01-28,00471X0095,64.76
2017-01-29,00471X0095,64.75
2017-01-30,00471X0095,64.75
2017-01-31,00471X0095,64.74
2017-02-01,00471X0095,64.72
2017-02-02,00471X0095,64.71
2017-02-03,00471X0095,64.70
2017-02-04,00471X0095,64.69
2017-02-05,00471X0095,64.68
2017-02-06,00471X0095,64.67
2017-02-07,00471X0095,64.66
2017-02-08,00471X0095,64.65
2017-02-09,00471X0095,64.64
2017-02-10,00471X0095,64.63
2017-02-11,00471X0095,64.62
2017-02-12,00471X0095,64.61
2017-02-13,00471X0095,64.61
2017-02-14,00471X0095,64.60
2017-02-15,00471X0095,64.60
2017-02-16,00471X0095,64.59
2017-02-17,00471X0095,64.59
2017-02-18,00471X0095,64.58
2017-02-19,00471X0095,64.58
2017-02-20,00471X0095,64.58
2017-02-21,00471X0095,64.57
2017-02-22,00471X0095,64.57
2017-02-23,00471X0095,64.58
2017-02-24,00471X0095,64.57
2017-02-25,00471X0095,64.57
2017-02-26,00471X0095,64.57
2017-02-27,00471X0095,64.58
2017-02-28,00471X0095,64.58
2017-03-01,00471X0095,64.58
2017-03-02,00471X0095,64.58
2017-03-03,00471X0095,64.58
2017-03-04,00471X0095,64.59
2017-03-05,00471X0095,64.60
2017-03-06,00471X0095,64.61
2017-03-07,00471X0095,64.61
2017-03-08,00471X0095,64.62
2017-03-09,00471X0095,64.64
2017-03-10,00471X0095,64.66
2017-03-11,00471X0095,64.69
2017-03-12,00471X0095,64.73
2017-03-13,00471X0095,64.77
2017-03-14,00471X0095,64.80
2017-03-15,00471X0095,64.83
2017-03-16,00471X0095,64.87
2017-03-17,00471X0095,64.90
2017-03-18,00471X0095,64.93
2017-03-19,00471X0095,64.96
2017-03-20,00471X0095,64.99
2017-03-21,00471X0095,65.01
2017-03-22,00471X0095,65.04
2017-03-23,00471X0095,65.07
2017-03-24,00471X0095,65.09
2017-03-25,00471X0095,65.11
2017-03-26,00471X0095,65.14
2017-03-27,00471X0095,65.17
2017-03-28,00471X0095,65.19
2017-03-29,00471X0095,65.21
2017-03-30,00471X0095,65.24
2017-03-31,00471X0095,65.26
2017-04-01,00471X0095,65.28
2017-04-02,00471X0095,65.30
2017-04-03,00471X0095,65.32
2017-04-04,00471X0095,65.34
2017-04-05,00471X0095,65.36
2017-04-06,00471X0095,65.38
2017-04-07,00471X0095,65.40
2017-04-08,00471X0095,65.42
2017-04-09,00471X0095,65.44
2017-04-10,00471X0095,65.46
2017-04-11,00471X0095,65.48
2017-04-12,00471X0095,65.50
2017-04-13,00471X0095,65.51
2017-04-14,00471X0095,65.53
2017-04-15,00471X0095,65.54
2017-04-16,00471X0095,65.56
2017-04-17,00471X0095,65.57
2017-04-18,00471X0095,65.58
2017-04-19,00471X0095,65.59
2017-04-20,00471X0095,65.60
2017-04-21,00471X0095,65.62
2017-04-22,00471X0095,65.63
2017-04-23,00471X0095,65.64
2017-04-24,00471X0095,65.65
2017-04-25,00471X0095,65.66
2017-04-26,00471X0095,65.67
2017-04-27,00471X0095,65.68
2017-04-28,00471X0095,65.68
2017-04-29,00471X0095,65.69
2017-04-30,00471X0095,65.70
2017-05-01,00471X0095,65.70
2017-05-02,00471X0095,65.70
2017-05-03,00471X0095,65.71
2017-05-04,00471X0095,65.71
2017-05-05,00471X0095,65.71
2017-05-06,00471X0095,65.72
2017-05-07,00471X0095,65.71
2017-05-08,00471X0095,65.71
2017-05-09,00471X0095,65.71
2017-05-10,00471X0095,65.72
2017-05-11,00471X0095,65.72
2017-05-12,00471X0095,65.72
2017-05-13,00471X0095,65.71
2017-05-14,00471X0095,65.69
2017-05-15,00471X0095,65.68
2017-05-16,00471X0095,65.68
2017-05-17,00471X0095,65.67
2017-05-18,00471X0095,65.67
2017-05-19,00471X0095,65.67
2017-05-20,00471X0095,65.65
2017-05-21,00471X0095,65.64
2017-05-22,00471X0095,65.63
2017-05-23,00471X0095,65.62
2017-05-24,00471X0095,65.60
2017-05-25,00471X0095,65.59
2017-05-26,00471X0095,65.58
2017-05-27,00471X0095,65.57
2017-05-28,00471X0095,65.55
2017-05-29,00471X0095,65.54
2017-05-30,00471X0095,65.52
2017-05-31,00471X0095,65.50
2017-06-01,00471X0095,65.49
2017-06-02,00471X0095,65.47
2017-06-03,00471X0095,65.46
2017-06-04,00471X0095,65.44
2017-06-05,00471X0095,65.42
2017-06-06,00471X0095,65.41
2017-06-07,00471X0095,65.39
2017-06-08,00471X0095,65.37
2017-06-09,00471X0095,65.36
2017-06-10,00471X0095,65.33
2017-06-11,00471X0095,65.31
2017-06-12,00471X0095,65.29
2017-06-13,00471X0095,65.27
2017-06-14,00471X0095,65.25
2017-06-15,00471X0095,65.23
2017-06-16,00471X0095,65.21
2017-06-17,00471X0095,65.18
2017-06-18,00471X0095,65.15
2017-06-19,00471X0095,65.13
2017-06-20,00471X0095,65.10
2017-06-21,00471X0095,65.08
2017-06-22,00471X0095,65.05
2017-06-23,00471X0095,65.03
2017-06-24,00471X0095,65.00
2017-06-25,00471X0095,64.97
2017-06-26,00471X0095,64.94
2017-06-27,00471X0095,64.91
2017-06-28,00471X0095,64.89
2017-06-29,00471X0095,64.86
2017-06-30,00471X0095,64.83
2017-07-01,00471X0095,64.80
2017-07-02,00471X0095,64.77
2017-07-03,00471X0095,64.74
2017-07-04,00471X0095,64.71
2017-07-05,00471X0095,64.67
2017-07-06,00471X0095,64.65
2017-07-07,00471X0095,64.62
2017-07-08,00471X0095,64.59
2017-07-09,00471X0095,64.56
2017-07-10,00471X0095,64.54
2017-07-11,00471X0095,64.51
2017-07-12,00471X0095,64.49
2017-07-13,00471X0095,64.46
2017-07-14,00471X0095,64.43
2017-07-15,00471X0095,64.40
2017-07-16,00471X0095,64.38
2017-07-17,00471X0095,64.35
2017-07-18,00471X0095,64.33
2017-07-19,00471X0095,64.30
2017-07-20,00471X0095,64.28
2017-07-21,00471X0095,64.25
2017-07-22,00471X0095,64.23
2017-07-23,00471X0095,64.20
2017-07-24,00471X0095,64.18
2017-07-25,00471X0095,64.16
2017-07-26,00471X0095,64.13
2017-07-27,00471X0095,64.11
2017-07-28,00471X0095,64.08
2017-07-29,00471X0095,64.06
2017-07-30,00471X0095,64.03
2017-07-31,00471X0095,64.01
2017-08-01,00471X0095,63.98
2017-08-02,00471X0095,63.95
2017-08-03,00471X0095,63.93
2017-08-04,00471X0095,63.91
2017-08-05,00471X0095,63.88
2017-08-06,00471X0095,63.86
2017-08-07,00471X0095,63.83
2017-08-08,00471X0095,63.81
2017-08-09,00471X0095,63.79
2017-08-10,00471X0095,63.76
2017-08-11,00471X0095,63.74
2017-08-12,00471X0095,63.72
2017-08-13,00471X0095,63.69
2017-08-14,00471X0095,63.67
2017-08-15,00471X0095,63.65
2017-08-16,00471X0095,63.62
2017-08-17,00471X0095,63.60
2017-08-18,00471X0095,63.58
2017-08-19,00471X0095,63.56
2017-08-20,00471X0095,63.54
2017-08-21,00471X0095,63.51
2017-08-22,00471X0095,63.49
2017-08-23,00471X0095,63.47
2017-08-24,00471X0095,63.45
2017-08-25,00471X0095,63.42
2017-08-26,00471X0095,63.41
2017-08-27,00471X0095,63.38
2017-08-28,00471X0095,63.36
2017-08-29,00471X0095,63.34
2017-08-30,00471X0095,63.32
2017-08-31,00471X0095,63.30
2017-09-01,00471X0095,63.28
2017-09-02,00471X0095,63.26
2017-09-03,00471X0095,63.24
2017-09-04,00471X0095,63.22
2017-09-05,00471X0095,63.20
2017-09-06,00471X0095,63.18
2017-09-07,00471X0095,63.16
2017-09-08,00471X0095,63.15
2017-09-09,00471X0095,63.13
2017-09-10,00471X0095,63.11
2017-09-11,00471X0095,63.10
2017-09-12,00471X0095,63.08
2017-09-13,00471X0095,63.08
2017-09-14,00471X0095,63.06
2017-09-15,00471X0095,63.05
2017-09-16,00471X0095,63.03
2017-09-17,00471X0095,63.02
2017-09-18,00471X0095,63.00
2017-09-19,00471X0095,62.99
2017-09-20,00471X0095,62.98
2017-09-21,00471X0095,62.97
2017-09-22,00471X0095,62.95
2017-09-23,00471X0095,62.94
2017-09-24,00471X0095,62.93
2017-09-25,00471X0095,62.91
2017-09-26,00471X0095,62.90
2017-09-27,00471X0095,62.88
2017-09-28,00471X0095,62.87
2017-09-29,00471X0095,62.86
2017-09-30,00471X0095,62.85
2017-10-01,00471X0095,62.84
2017-10-02,00471X0095,62.82
2017-10-03,00471X0095,62.81
2017-10-04,00471X0095,62.80
2017-10-05,00471X0095,62.79
2017-10-06,00471X0095,62.77
2017-10-07,00471X0095,62.76
2017-10-08,00471X0095,62.75
2017-10-09,00471X0095,62.74
2017-10-10,00471X0095,62.73
